path,label,track_id,split
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00028.wav,rock,rock.00028,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00029.wav,rock,rock.00029,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00033.wav,rock,rock.00033,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00037.wav,rock,rock.00037,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00038.wav,rock,rock.00038,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00039.wav,rock,rock.00039,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00040.wav,rock,rock.00040,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00041.wav,rock,rock.00041,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00042.wav,rock,rock.00042,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00043.wav,rock,rock.00043,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00044.wav,rock,rock.00044,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00045.wav,rock,rock.00045,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00046.wav,rock,rock.00046,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00047.wav,rock,rock.00047,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00048.wav,rock,rock.00048,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00049.wav,rock,rock.00049,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00050.wav,rock,rock.00050,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00053.wav,rock,rock.00053,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00057.wav,rock,rock.00057,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00059.wav,rock,rock.00059,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00060.wav,rock,rock.00060,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00062.wav,rock,rock.00062,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00066.wav,rock,rock.00066,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00067.wav,rock,rock.00067,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00068.wav,rock,rock.00068,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00070.wav,rock,rock.00070,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00071.wav,rock,rock.00071,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00073.wav,rock,rock.00073,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00075.wav,rock,rock.00075,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00077.wav,rock,rock.00077,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00078.wav,rock,rock.00078,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00079.wav,rock,rock.00079,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00081.wav,rock,rock.00081,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00082.wav,rock,rock.00082,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00084.wav,rock,rock.00084,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00085.wav,rock,rock.00085,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00086.wav,rock,rock.00086,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00090.wav,rock,rock.00090,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00091.wav,rock,rock.00091,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00093.wav,rock,rock.00093,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00094.wav,rock,rock.00094,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00096.wav,rock,rock.00096,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00097.wav,rock,rock.00097,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\rock\rock.00098.wav,rock,rock.00098,train
